order,family,species,asymmetry,ellipticity,egg_length_cm,Species1,Family1,Order1,Mass,Hand.Wing.Index,Wing.Length,Kipps.Distance,Tail.Length,Tarsus.Length,Beak.Length_Culmen,Migration,Primary.Lifestyle,_merge
PASSERIFORMES,Muscicapidae,Eumyias thalassinus,0.1544,0.3513,1.7988,Eumyias thalassinus,Muscicapidae,Passeriformes,18.1,20.9,76.2,15.7,61.0,13.8,12.0,1,Insessorial,both
PASSERIFORMES,Muscicapidae,Ficedula hypoleuca,0.1609,0.3381,1.8467,Ficedula hypoleuca,Muscicapidae,Passeriformes,13.8,30.4,79.3,24.2,52.1,17.6,12.8,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Ficedula superciliaris,0.123,0.3669,1.6219,Ficedula superciliaris,Muscicapidae,Passeriformes,8.0,25.9,63.0,16.4,48.5,16.4,11.8,2,Insessorial,both
PASSERIFORMES,Muscicapidae,Ficedula tricolor,0.1146,0.3409,1.6126,Ficedula tricolor,Muscicapidae,Passeriformes,8.3,17.2,60.8,10.5,54.2,17.7,11.1,1,Insessorial,both
PASSERIFORMES,Muscicapidae,Hodgsonius phaenicuroides,0.142,0.3767,2.0594,Hodgsonius phaenicuroides,Muscicapidae,Passeriformes,21.1,22.4,71.0,15.9,78.6,29.2,16.9,2,Generalist,both
PASSERIFORMES,Muscicapidae,Luscinia luscinia,0.1345,0.3702,2.0793,Luscinia luscinia,Muscicapidae,Passeriformes,23.8,29.9,89.2,26.6,68.2,26.5,17.0,3,Generalist,both
PASSERIFORMES,Muscicapidae,Luscinia megarhynchos,0.1167,0.4149,2.0741,Luscinia megarhynchos,Muscicapidae,Passeriformes,19.6,27.6,84.0,23.2,68.2,26.4,16.0,3,Generalist,both
PASSERIFORMES,Muscicapidae,Luscinia svecica,0.1468,0.3257,1.8169,,,,,,,,,,,,,left_only
PASSERIFORMES,Muscicapidae,Melaenornis pammelaina,0.1557,0.3596,2.3231,Melaenornis pammelaina,Muscicapidae,Passeriformes,30.2,21.3,107.8,23.1,93.6,23.0,16.2,1,Insessorial,both
PASSERIFORMES,Muscicapidae,Monticola cinclorhynchus,0.1101,0.3137,2.2799,,,,,,,,,,,,,left_only
PASSERIFORMES,Muscicapidae,Muscicapa cassini,0.1795,0.3847,1.7629,Muscicapa cassini,Muscicapidae,Passeriformes,17.3,16.7,67.8,11.2,55.6,13.4,15.0,1,Insessorial,both
PASSERIFORMES,Muscicapidae,Muscicapa striata,0.2261,0.4186,1.891,Muscicapa striata,Muscicapidae,Passeriformes,15.9,30.2,86.3,26.1,61.2,14.4,16.2,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Myophonus caeruleus,0.2233,0.4478,3.4982,Myophonus caeruleus,Muscicapidae,Passeriformes,158.0,20.7,169.4,35.0,119.4,49.9,33.3,1,Terrestrial,both
PASSERIFORMES,Muscicapidae,Niltava sundara,0.2227,0.5071,2.185,Niltava sundara,Muscicapidae,Passeriformes,21.1,18.1,82.0,14.8,68.2,20.4,15.6,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe hispanica,0.1013,0.2954,1.9652,Oenanthe hispanica,Muscicapidae,Passeriformes,15.0,26.4,87.6,23.2,59.3,22.4,16.7,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe isabellina,0.1648,0.3566,2.0814,Oenanthe isabellina,Muscicapidae,Passeriformes,29.4,28.8,96.9,28.0,58.0,29.5,19.7,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe leucura,0.1708,0.4462,2.4311,Oenanthe leucura,Muscicapidae,Passeriformes,41.0,21.5,96.9,20.9,66.6,27.1,22.3,2,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe moesta,0.1323,0.3614,1.9777,Oenanthe moesta,Muscicapidae,Passeriformes,30.2,21.6,87.4,18.9,64.3,27.4,20.0,1,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe monticola,0.0702,0.3347,2.3758,,,,,,,,,,,,,left_only
PASSERIFORMES,Muscicapidae,Oenanthe oenanthe,0.1657,0.3622,2.0965,Oenanthe oenanthe,Muscicapidae,Passeriformes,25.4,32.1,95.1,30.5,56.7,27.3,17.9,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe pileata,0.1454,0.3489,2.1798,Oenanthe pileata,Muscicapidae,Passeriformes,26.8,24.4,93.4,22.8,60.1,32.0,20.2,2,Insessorial,both
PASSERIFORMES,Muscicapidae,Oenanthe pleschanka,0.086,0.2659,1.9534,Oenanthe pleschanka,Muscicapidae,Passeriformes,19.4,28.3,92.8,26.4,60.4,22.6,16.4,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Phoenicurus moussieri,0.1128,0.3173,1.9154,Phoenicurus moussieri,Muscicapidae,Passeriformes,14.9,15.6,64.0,10.0,50.5,23.2,13.5,1,Insessorial,both
PASSERIFORMES,Muscicapidae,Phoenicurus ochruros,0.143,0.3602,1.9425,Phoenicurus ochruros,Muscicapidae,Passeriformes,16.5,23.1,83.1,19.2,60.4,22.4,15.4,2,Insessorial,both
PASSERIFORMES,Muscicapidae,Rhyacornis fuliginosa,0.1055,0.337,1.9582,,,,,,,,,,,,,left_only
PASSERIFORMES,Muscicapidae,Saxicola caprata,0.1345,0.2428,1.6729,Saxicola caprata,Muscicapidae,Passeriformes,15.2,15.1,70.1,10.7,51.5,20.9,14.9,3,Insessorial,both
PASSERIFORMES,Muscicapidae,Saxicola torquatus,0.124,0.3192,1.8414,Saxicola torquatus,Muscicapidae,Passeriformes,14.1,20.8,67.3,14.0,48.3,21.9,15.3,2,Insessorial,both
PASSERIFORMES,Muscicapidae,Saxicoloides fulicatus,0.1413,0.2952,1.9148,Saxicoloides fulicatus,Muscicapidae,Passeriformes,16.6,7.7,72.0,5.6,68.2,25.2,14.8,1,Terrestrial,both
PASSERIFORMES,Nectariniidae,Aethopyga eximia,0.1448,0.3537,1.4171,Aethopyga eximia,Nectariniidae,Passeriformes,5.2,14.2,53.3,7.5,49.0,15.9,21.7,1,Insessorial,both
PASSERIFORMES,Nectariniidae,Nectarinia asiatica,0.2135,0.489,1.64,,,,,,,,,,,,,left_only
PASSERIFORMES,Nectariniidae,Nectarinia calcostetha,0.1734,0.444,1.5359,,,,,,,,,,,,,left_only
PASSERIFORMES,Nectariniidae,Nectarinia chloropygia,0.1981,0.4282,1.4776,,,,,,,,,,,,,left_only
PASSERIFORMES,Nectariniidae,Nectarinia cuprea,0.1951,0.4449,1.8044,,,,,,,,,,,,,left_only
PASSERIFORMES,Nectariniidae,Nectarinia erythrocerca,0.2197,0.5616,1.8259,,,,,,,,,,,,,left_only
PASSERIFORMES,Nectariniidae,Nectarinia famosa,0.1739,0.4663,1.9383,Nectarinia famosa,Nectariniidae,Passeriformes,14.4,20.7,68.8,14.3,82.2,15.7,31.1,1,Insessorial,both
PASSERIFORMES,Nectariniidae,Nectarinia jugularis,0.1377,0.3891,1.5413,,,,,,,,,,,,,left_only
PASSERIFORMES,Nectariniidae,Nectarinia violacea,0.1878,0.4513,1.7155,,,,,,,,,,,,,left_only
PASSERIFORMES,Oreoicidae,Oreoica gutturalis,0.1393,0.4899,2.9975,Oreoica gutturalis,Oreoicidae,Passeriformes,62.8,24.2,101.2,24.3,78.3,27.2,20.3,1,Terrestrial,both
PASSERIFORMES,Oriolidae,Oriolus chinensis,0.2499,0.454,3.1206,Oriolus chinensis,Oriolidae,Passeriformes,82.6,29.1,150.9,43.8,98.8,26.8,35.8,2,Insessorial,both
PASSERIFORMES,Oriolidae,Oriolus monacha,0.2136,0.4906,3.0955,Oriolus monacha,Oriolidae,Passeriformes,68.5,24.1,135.3,33.0,88.4,23.8,25.4,1,Insessorial,both
PASSERIFORMES,Oriolidae,Oriolus oriolus,0.2662,0.465,3.1993,Oriolus oriolus,Oriolidae,Passeriformes,79.0,38.5,151.6,58.8,82.9,22.5,28.5,3,Insessorial,both
PASSERIFORMES,Oriolidae,Oriolus sagittatus,0.2544,0.7204,3.8269,Oriolus sagittatus,Oriolidae,Passeriformes,95.2,28.6,145.1,41.2,100.5,25.7,33.8,2,Insessorial,both
PASSERIFORMES,Oriolidae,Oriolus xanthonotus,0.2332,0.4794,3.3097,Oriolus xanthonotus,Oriolidae,Passeriformes,45.0,25.2,106.8,27.0,65.4,20.9,24.2,1,Insessorial,both
PASSERIFORMES,Pachycephalidae,Colluricincla harmonica,0.1353,0.4544,3.0268,Colluricincla harmonica,Pachycephalidae,Passeriformes,65.8,19.2,123.2,23.9,102.1,31.1,26.4,1,Insessorial,both
PASSERIFORMES,Pachycephalidae,Pachycephala rufogularis,0.1704,0.4029,2.1846,Pachycephala rufogularis,Pachycephalidae,Passeriformes,36.6,23.5,109.7,26.0,87.8,25.7,18.5,1,Insessorial,both
PASSERIFORMES,Paradisaeidae,Paradisaea apoda,0.3157,0.6695,4.31,Paradisaea apoda,Paradisaeidae,Passeriformes,172.0,15.0,212.8,31.5,146.5,49.9,39.9,1,Insessorial,both
PASSERIFORMES,Pardalotidae,Pardalotus punctatus,0.0828,0.3324,1.6292,Pardalotus punctatus,Pardalotidae,Passeriformes,8.7,24.8,56.5,13.7,27.6,17.4,8.0,1,Insessorial,both
PASSERIFORMES,Paridae,Baeolophus atricristatus,0.1511,0.3306,1.8183,Baeolophus atricristatus,Paridae,Passeriformes,17.5,14.6,72.0,10.6,63.0,19.1,11.1,1,Insessorial,both
PASSERIFORMES,Paridae,Baeolophus bicolor,0.1417,0.3266,1.7992,Baeolophus bicolor,Paridae,Passeriformes,21.6,16.1,77.9,12.5,68.6,20.5,13.3,1,Insessorial,both
PASSERIFORMES,Paridae,Baeolophus inornatus,0.1423,0.3284,1.7059,Baeolophus inornatus,Paridae,Passeriformes,15.9,14.4,68.0,9.7,57.6,20.7,11.2,1,Insessorial,both
PASSERIFORMES,Paridae,Baeolophus ridgwayi,0.1621,0.2968,1.7594,Baeolophus ridgwayi,Paridae,Passeriformes,15.9,10.5,72.5,7.7,63.4,20.8,11.7,1,Insessorial,both
PASSERIFORMES,Paridae,Baeolophus wollweberi,0.1967,0.3617,1.7879,Baeolophus wollweberi,Paridae,Passeriformes,10.4,16.5,64.0,10.6,58.5,16.3,9.2,1,Insessorial,both
PASSERIFORMES,Paridae,Parus atricapillus,0.1193,0.2897,1.5269,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus carolinensis,0.1072,0.2984,1.4788,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus cinctus,0.2268,0.3613,1.7248,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus gambeli,0.1247,0.3098,1.589,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus hudsonicus,0.1342,0.2904,1.5174,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus major,0.155,0.3224,1.751,Parus major,Paridae,Passeriformes,16.3,18.7,70.9,13.3,61.2,17.4,11.3,1,Insessorial,both
PASSERIFORMES,Paridae,Parus palustris,0.0453,0.3205,1.5182,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus rufescens,0.1245,0.3067,1.5379,,,,,,,,,,,,,left_only
PASSERIFORMES,Paridae,Parus sclateri,0.1182,0.2844,1.4244,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Cardellina rubrifrons,0.0859,0.3021,1.6137,Cardellina rubrifrons,Parulidae,Passeriformes,8.1,21.3,67.5,14.4,60.9,16.9,11.7,3,Insessorial,both
PASSERIFORMES,Parulidae,Dendroica caerulescens,0.147,0.3403,1.6873,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica castanea,0.1628,0.3607,1.6708,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica cerulea,0.1816,0.3233,1.6345,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica chrysoparia,0.1148,0.2931,1.7467,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica coronata,0.1593,0.3466,1.7847,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica discolor,0.1583,0.358,1.6309,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica dominica,0.1287,0.322,1.7233,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica fusca,0.1868,0.4399,1.7822,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica magnolia,0.1838,0.3868,1.629,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica nigrescens,0.1531,0.3572,1.6406,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica occidentalis,0.1383,0.3698,1.6919,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica palmarum,0.1606,0.3191,1.706,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica pensylvanica,0.1738,0.375,1.6937,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica petechia,0.1519,0.3363,1.6534,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica pinus,0.1769,0.393,1.8154,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica striata,0.1766,0.3422,1.7096,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica tigrina,0.2068,0.3951,1.6354,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Dendroica virens,0.1883,0.3342,1.6722,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Geothlypis beldingi,0.134,0.2267,1.7951,Geothlypis beldingi,Parulidae,Passeriformes,15.7,16.4,61.3,10.0,64.6,22.6,15.2,1,Insessorial,both
PASSERIFORMES,Parulidae,Geothlypis poliocephala,0.1232,0.2915,1.8405,Geothlypis poliocephala,Parulidae,Passeriformes,14.6,9.0,55.3,4.9,56.7,23.7,14.0,1,Insessorial,both
PASSERIFORMES,Parulidae,Geothlypis trichas,0.1299,0.3227,1.742,Geothlypis trichas,Parulidae,Passeriformes,9.5,16.1,54.7,8.5,49.4,20.2,12.7,3,Insessorial,both
PASSERIFORMES,Parulidae,Helmitheros vermivorum,0.1203,0.2399,1.7569,Helmitheros vermivorum,Parulidae,Passeriformes,14.2,26.2,68.3,18.0,48.4,17.7,15.3,3,Insessorial,both
PASSERIFORMES,Parulidae,Limnothlypis swainsonii,0.1136,0.2961,1.8764,Limnothlypis swainsonii,Parulidae,Passeriformes,18.9,25.0,71.6,17.9,49.6,17.7,17.8,3,Terrestrial,both
PASSERIFORMES,Parulidae,Mniotilta varia,0.1207,0.2856,1.6177,Mniotilta varia,Parulidae,Passeriformes,10.9,25.5,68.8,17.0,46.6,17.3,13.7,3,Insessorial,both
PASSERIFORMES,Parulidae,Myioborus miniatus,0.0897,0.3769,1.7028,Myioborus miniatus,Parulidae,Passeriformes,9.0,17.0,63.6,10.6,64.9,17.7,11.9,1,Insessorial,both
PASSERIFORMES,Parulidae,Myioborus pictus,0.1133,0.2928,1.6705,Myioborus pictus,Parulidae,Passeriformes,9.8,20.2,73.2,14.8,62.7,17.4,12.0,1,Insessorial,both
PASSERIFORMES,Parulidae,Oporornis formosus,0.1137,0.277,1.8911,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Oporornis philadelphia,0.1839,0.3427,1.8046,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Oporornis tolmiei,0.1343,0.3206,1.769,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Parula americana,0.169,0.3578,1.5899,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Protonotaria citrea,0.0888,0.2349,1.7456,Protonotaria citrea,Parulidae,Passeriformes,14.3,30.0,68.9,20.9,42.7,18.3,17.1,3,Insessorial,both
PASSERIFORMES,Parulidae,Seiurus aurocapilla,0.1368,0.2935,2.016,Seiurus aurocapilla,Parulidae,Passeriformes,18.8,24.9,73.2,18.3,50.4,22.3,15.1,3,Terrestrial,both
PASSERIFORMES,Parulidae,Seiurus motacilla,0.1296,0.2917,1.9755,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Seiurus noveboracensis,0.0936,0.2777,1.9139,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Setophaga ruticilla,0.1486,0.3406,1.6513,Setophaga ruticilla,Parulidae,Passeriformes,8.2,24.6,62.0,15.6,52.6,17.0,12.3,3,Insessorial,both
PASSERIFORMES,Parulidae,Vermivora celata,0.1323,0.3145,1.6341,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Vermivora chrysoptera,0.1153,0.2616,1.5709,Vermivora chrysoptera,Parulidae,Passeriformes,8.7,25.9,60.6,15.6,44.9,17.9,14.6,3,Insessorial,both
PASSERIFORMES,Parulidae,Vermivora luciae,0.1031,0.2497,1.4249,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Vermivora peregrina,0.1475,0.3024,1.5931,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Vermivora pinus,0.1064,0.2836,1.5513,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Vermivora ruficapilla,0.1136,0.2543,1.5106,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Vermivora virginiae,0.145,0.2903,1.5761,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Wilsonia canadensis,0.0894,0.2907,1.6398,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Wilsonia citrina,0.1435,0.3149,1.8003,,,,,,,,,,,,,left_only
PASSERIFORMES,Parulidae,Wilsonia pusilla,0.1465,0.3101,1.5862,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Aimophila aestivalis,0.1122,0.2929,1.949,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Aimophila cassinii,0.1258,0.2837,1.9122,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Aimophila ruficauda,0.1167,0.3652,2.2437,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Aimophila ruficeps,0.1296,0.2979,2.0001,Aimophila ruficeps,Passerellidae,Passeriformes,18.7,12.8,59.9,7.7,62.0,19.8,14.9,1,Generalist,both
PASSERIFORMES,Passerellidae,Ammodramus caudacutus,0.1341,0.3014,1.9061,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Ammodramus maritimus,0.1577,0.3555,2.0421,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Ammodramus nelsoni,0.1303,0.306,1.8747,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Ammodramus savannarum,0.1188,0.3004,1.8591,Ammodramus savannarum,Passerellidae,Passeriformes,17.6,21.1,58.2,12.3,41.4,20.1,13.8,2,Generalist,both
PASSERIFORMES,Passerellidae,Amphispiza belli,0.1166,0.3262,1.8679,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Amphispiza bilineata,0.1167,0.3281,1.8013,Amphispiza bilineata,Passerellidae,Passeriformes,13.5,17.7,63.5,11.3,64.8,18.1,11.7,2,Generalist,both
PASSERIFORMES,Passerellidae,Arremonops conirostris,0.1422,0.392,2.4873,Arremonops conirostris,Passerellidae,Passeriformes,35.9,8.2,73.7,6.3,67.6,28.1,18.0,1,Terrestrial,both
PASSERIFORMES,Passerellidae,Arremonops rufivirgatus,0.1351,0.4092,2.3045,Arremonops rufivirgatus,Passerellidae,Passeriformes,22.4,8.6,65.3,5.6,62.1,23.9,15.3,1,Generalist,both
PASSERIFORMES,Passerellidae,Calamospiza melanocorys,0.1175,0.2984,2.1287,Calamospiza melanocorys,Passerellidae,Passeriformes,37.6,24.3,86.6,20.9,64.5,24.0,17.6,3,Generalist,both
PASSERIFORMES,Passerellidae,Chondestes grammacus,0.0976,0.2809,2.0218,Chondestes grammacus,Passerellidae,Passeriformes,29.0,28.8,85.5,24.7,64.3,20.1,15.1,2,Generalist,both
PASSERIFORMES,Passerellidae,Junco hyemalis,0.1103,0.3141,1.936,Junco hyemalis,Passerellidae,Passeriformes,19.5,21.9,75.2,16.4,63.8,21.1,11.6,3,Generalist,both
PASSERIFORMES,Passerellidae,Junco hyemalis1,0.1165,0.3315,1.9644,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Junco hyemalis1,0.1248,0.338,1.9178,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Junco hyemalis1,0.129,0.3301,1.9415,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Junco phaeonotus,0.0914,0.3631,2.0878,Junco phaeonotus,Passerellidae,Passeriformes,20.4,21.2,77.7,16.6,68.0,21.4,12.9,2,Generalist,both
PASSERIFORMES,Passerellidae,Melospiza georgiana,0.1415,0.3146,1.895,Melospiza georgiana,Passerellidae,Passeriformes,16.1,19.1,62.3,11.9,57.0,21.9,13.9,3,Generalist,both
PASSERIFORMES,Passerellidae,Melospiza lincolnii,0.1643,0.3363,1.9233,Melospiza lincolnii,Passerellidae,Passeriformes,16.6,22.3,64.0,14.3,56.8,20.1,13.2,3,Generalist,both
PASSERIFORMES,Passerellidae,Melospiza melodia,0.1309,0.3258,1.9919,Melospiza melodia,Passerellidae,Passeriformes,21.9,20.1,66.3,13.2,67.2,21.5,13.4,2,Generalist,both
PASSERIFORMES,Passerellidae,Passerculus sandwichensis,0.1486,0.356,1.8799,Passerculus sandwichensis,Passerellidae,Passeriformes,20.0,24.1,72.8,17.6,51.2,20.7,12.8,3,Generalist,both
PASSERIFORMES,Passerellidae,Passerella iliaca,0.1258,0.3374,2.2316,Passerella iliaca,Passerellidae,Passeriformes,33.3,26.1,84.2,21.9,68.2,24.3,13.4,3,Generalist,both
PASSERIFORMES,Passerellidae,Pipilo aberti,0.1242,0.3588,2.4538,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Pipilo chlorurus,0.1164,0.3255,2.1751,Pipilo chlorurus,Passerellidae,Passeriformes,29.4,16.8,77.6,13.1,87.6,24.1,15.1,3,Generalist,both
PASSERIFORMES,Passerellidae,Pipilo crissalis,0.1196,0.329,2.4402,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Pipilo erythrophthalmus,0.1102,0.3386,2.3901,Pipilo erythrophthalmus,Passerellidae,Passeriformes,40.0,13.6,82.3,11.1,91.7,27.0,15.4,2,Generalist,both
PASSERIFORMES,Passerellidae,Pipilo fuscus,0.1333,0.3295,2.36,,,,,,,,,,,,,left_only
PASSERIFORMES,Passerellidae,Pipilo maculatus,0.1117,0.3178,2.3687,Pipilo maculatus,Passerellidae,Passeriformes,39.3,13.7,85.8,11.8,99.4,28.4,17.4,2,Generalist,both
PASSERIFORMES,Passerellidae,Pooecetes gramineus,0.1321,0.3244,2.008,Pooecetes gramineus,Passerellidae,Passeriformes,25.7,23.9,78.6,18.8,59.6,20.1,12.0,3,Generalist,both
PASSERIFORMES,Passerellidae,Spizella atrogularis,0.1187,0.3392,1.7548,Spizella atrogularis,Passerellidae,Passeriformes,11.3,15.2,60.6,9.1,64.8,17.9,10.5,2,Generalist,both
PASSERIFORMES,Passerellidae,Spizella breweri,0.1518,0.3382,1.6439,Spizella breweri,Passerellidae,Passeriformes,10.9,20.5,62.8,12.9,57.3,16.8,12.3,3,Generalist,both
PASSERIFORMES,Passerellidae,Spizella pallida,0.1601,0.3773,1.6935,Spizella pallida,Passerellidae,Passeriformes,11.2,18.6,60.8,11.2,56.8,17.4,10.1,3,Generalist,both
PASSERIFORMES,Passerellidae,Spizella passerina,0.1647,0.3585,1.7277,Spizella passerina,Passerellidae,Passeriformes,12.2,24.2,68.0,16.3,56.0,16.3,13.1,3,Generalist,both
PASSERIFORMES,Passerellidae,Spizella pusilla,0.1431,0.3336,1.7319,Spizella pusilla,Passerellidae,Passeriformes,12.5,16.7,64.4,10.8,62.0,17.9,10.4,2,Generalist,both
PASSERIFORMES,Passerellidae,Zonotrichia albicollis,0.1427,0.3483,2.0902,Zonotrichia albicollis,Passerellidae,Passeriformes,24.4,19.7,72.8,14.3,70.4,23.0,13.6,3,Terrestrial,both
PASSERIFORMES,Passerellidae,Zonotrichia atricapilla,0.1955,0.4214,2.2458,Zonotrichia atricapilla,Passerellidae,Passeriformes,32.0,22.9,78.2,18.1,76.2,24.2,15.4,3,Generalist,both
PASSERIFORMES,Passerellidae,Zonotrichia capensis,0.133,0.344,2.0006,Zonotrichia capensis,Passerellidae,Passeriformes,20.3,16.8,63.9,11.4,59.4,23.8,13.6,1,Generalist,both
PASSERIFORMES,Passerellidae,Zonotrichia leucophrys,0.1462,0.3542,2.1499,Zonotrichia leucophrys,Passerellidae,Passeriformes,28.0,23.4,78.7,18.5,70.6,22.8,15.4,3,Generalist,both
PASSERIFORMES,Passeridae,Passer domesticus,0.1693,0.4178,2.1393,Passer domesticus,Passeridae,Passeriformes,26.5,27.3,74.9,20.4,57.2,17.9,13.5,1,Terrestrial,both
PASSERIFORMES,Passeridae,Passer griseus,0.1168,0.3861,2.0207,Passer griseus,Passeridae,Passeriformes,27.8,20.7,78.9,16.3,59.0,18.1,14.2,1,Terrestrial,both
PASSERIFORMES,Passeridae,Passer iagoensis,0.118,0.3999,1.973,Passer iagoensis,Passeridae,Passeriformes,31.5,18.0,59.7,10.6,50.0,17.5,13.3,1,Terrestrial,both
PASSERIFORMES,Passeridae,Passer melanurus,0.1039,0.3332,1.9161,Passer melanurus,Passeridae,Passeriformes,29.5,24.0,74.6,18.0,58.6,19.2,12.9,1,Terrestrial,both
PASSERIFORMES,Passeridae,Passer montanus,0.1506,0.3602,1.9217,Passer montanus,Passeridae,Passeriformes,21.4,24.6,67.9,16.7,51.0,16.4,13.2,1,Terrestrial,both
PASSERIFORMES,Passeridae,Passer rutilans,0.1333,0.4224,1.9894,,,,,,,,,,,,,left_only
PASSERIFORMES,Passeridae,Petronia xanthocollis,0.1667,0.3776,2.0374,,,,,,,,,,,,,left_only
PASSERIFORMES,Pellorneidae,Alcippe brunnea,0.1162,0.3223,2.0663,,,,,,,,,,,,,left_only
PASSERIFORMES,Pellorneidae,Alcippe rufogularis,0.1104,0.3437,1.8636,,,,,,,,,,,,,left_only
PASSERIFORMES,Pellorneidae,Napothera brevicaudata,0.1428,0.3737,2.1457,,,,,,,,,,,,,left_only
PASSERIFORMES,Pellorneidae,Pellorneum albiventre,0.08,0.3271,2.0455,Pellorneum albiventre,Pellorneidae,Passeriformes,21.5,7.8,54.9,4.3,47.5,22.3,13.8,1,Terrestrial,both
PASSERIFORMES,Pellorneidae,Pellorneum ruficeps,0.1196,0.3569,2.1841,Pellorneum ruficeps,Pellorneidae,Passeriformes,26.0,8.6,69.0,6.2,66.4,25.8,17.2,1,Terrestrial,both
PASSERIFORMES,Pellorneidae,Trichastoma tickelli,0.0932,0.3066,2.0581,Trichastoma tickelli,Pellorneidae,Passeriformes,17.1,9.6,62.2,5.9,52.0,25.8,15.6,1,Terrestrial,both
PASSERIFORMES,Petroicidae,Eopsaltria australis,0.1653,0.3851,2.1499,Eopsaltria australis,Petroicidae,Passeriformes,20.2,24.4,84.7,20.0,64.9,21.6,15.9,1,Insessorial,both
PASSERIFORMES,Petroicidae,Microeca fascinans,0.1317,0.3467,1.847,Microeca fascinans,Petroicidae,Passeriformes,14.5,29.8,84.3,25.0,56.5,16.5,12.5,3,Insessorial,both
PASSERIFORMES,Petroicidae,Petroica multicolor,0.0844,0.3397,1.8918,Petroica multicolor,Petroicidae,Passeriformes,11.4,22.7,68.8,15.6,51.0,21.5,14.4,1,Insessorial,both
PASSERIFORMES,Phylloscopidae,Phylloscopus collybita,0.1237,0.3123,1.4878,Phylloscopus collybita,Phylloscopidae,Passeriformes,8.3,18.4,58.8,10.8,48.5,19.7,11.6,3,Insessorial,both
